1	231
n	101
r	82
k	80
i	78
l	65
t	57
3	42
p	37
d	28
y	26
13	23
11	19
nk	19
s	17
v	17
nl	16
rl	15
0	12
131	12
b	12
2	11
ks	11
31	10
tu	10
113	9
f	9
k1	9
ln	9
19	8
tv	8
u	8
111	7
5	7
i1	7
m	7
nr	7
1s	6
5k	6
ly	6
nn	6
o	6
ty	6
10	5
1111	5
119	5
71	5
c	5
dn	5
fl	5
ity	5
lbd	5
ll	5
ns	5
ps	5
r1	5
rn	5
rr	5
1k	4
23	4
j	4
ki	4
kn	4
li	4
lk	4
n1	4
nln	4
ptu	4
ri	4
t3	4
y13	4
y3	4
09	3
133	3
171	3
191	3
1d	3
1n	3
1t	3
29	3
33	3
51	3
57	3
9	3
dd	3
ft	3
ik	3
il	3
ir	3
kd	3
kl	3
n3	3
ni	3
nt	3
pi	3
rd	3
rk	3
rt	3
td	3
tl	3
vk	3
0l	2
1117	2
12	2
121	2
1311	2
13113	2
132	2
135	2
15	2
189	2
190	2
193	2
1r	2
1y	2
21	2
211	2
317	2
3r	2
52	2
55	2
5kd	2
5n	2
5ty	2
66	2
7	2
713	2
73	2
7k	2
83	2
91	2
atu	2
c1	2
ck	2
cks	2
cn	2
d1	2
d3	2
db	2
di	2
dk	2
dw	2
ib	2
ink	2
inn	2
lbn	2
ld	2
lln	2
llnb	2
lt	2
lu	2
lv	2
ma	2
n5	2
na	2
nd	2
nlb	2
nlu	2
nni	2
nnr	2
nond	2
nrr	2
nu	2
ny	2
p3	2
pft	2
pl	2
plbd	2
pty	2
s1	2
sd	2
sl	2
sn	2
t1	2
tb	2
ti	2
tt	2
ttn	2
uk	2
w	2
yh	2
yk	2
001291	1
0039l	1
00tv2	1
01	1
010	1
0113	1
0131	1
0192k	1
01n3	1
03	1
0799y	1
0922ll	1
0nk	1
0tv	1
100	1
1000	1
101	1
1083kt	1
11000	1
1101	1
1111111119	1
111111911111111	1
111115	1
11113	1
11119	1
1113	1
111711	1
11183	1
111n19	1
11217	1
11311	1
113k	1
113p	1
115	1
117	1
1171	1
1190	1
119s	1
119stv7	1
11d	1
11r0	1
11u	1
11y	1
120	1
122	1
124	1
125	1
127	1
128	1
129	1
130	1
131117	1
13119k	1
131n7	1
132i	1
1331	1
134	1
136	1
137	1
138	1
139	1
13b	1
13k	1
13n	1
13n1	1
13n3	1
13s	1
13sk	1
13v	1
13w1	1
140	1
141	1
142	1
143	1
144	1
145	1
146	1
147	1
148	1
149	1
150	1
1509	1
151	1
152	1
153	1
154	1
1547	1
155	1
156	1
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
17	1
170	1
1719k	1
171y	1
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
17kb	1
17sfk	1
180	1
181	1
182	1
183	1
184	1
185	1
186	1
187	1
188	1
1915	1
192	1
194	1
195	1
196	1
197	1
198	1
199	1
19b13	1
19kb	1
19ln	1
19y	1
1d1	1
1dbb	1
1dki	1
1i	1
1i2	1
1ii	1
1j	1
1k03	1
1k7	1
1k73	1
1kd	1
1ky19	1
1l	1
1l1	1
1lk	1
1n1	1
1n2	1
1ni	1
1rui	1
1sd3	1
1sn	1
1snb	1
1st	1
1sy	1
1t7n	1
1tv	1
1v	1
1v13	1
1v3lr	1
1y1	1
1yi	1
1ylfs	1
1ytvvr	1
200	1
201	1
201ktr3l	1
210	1
2100	1
2113	1
22	1
223k24	1
225	1
227	1
228	1
229	1
230	1
26	1
269	1
27	1
28	1
2m	1
2p	1
2rll	1
30	1
311	1
3111	1
313	1
31a1	1
31k	1
31tr	1
32	1
331b	1
335	1
36	1
373	1
37y3	1
38	1
39	1
39ttl	1
3d	1
3d19	1
3db	1
3k	1
3kt	1
3l	1
3lb	1
3lk	1
3n	1
3nkvb	1
3pflkt	1
3s13tv	1
3sln	1
4	1
43	1
46	1
48	1
50226	1
5111	1
53	1
53v	1
54	1
56	1
58	1
59	1
5kd7	1
5kt3	1
5tu	1
5x3tnn	1
5y	1
5y75	1
60	1
61	1
62	1
63	1
64	1
65	1
67	1
68	1
69	1
70	1
711b	1
713119	1
71391	1
7173	1
71dd19	1
71n	1
72	1
731119	1
73n	1
74	1
75	1
76	1
766	1
77	1
77i	1
78	1
7kn	1
7o1	1
7pl	1
7r	1
7t	1
7tu	1
7y1311	1
7y19tu	1
7y5	1
8	1
80	1
83nk1	1
85	1
86	1
87	1
88	1
89	1
8915fr	1
8l	1
8nt	1
90	1
900	1
9010	1
912wt	1
91nz	1
92	1
92wu	1
93	1
931	1
94	1
95	1
96	1
98	1
990d	1
991	1
9b	1
9i	1
9k13y	1
9r	1
9r12	1
a0	1
a1	1
adln	1
adw	1
ak	1
ald	1
amos	1
ank	1
anyn	1
ark	1
arnvruu	1
arprb	1
aru	1
atv	1
aun	1
b5	1
bfrdh	1
bft	1
biblia	1
bk	1
bl	1
bn	1
bpk	1
br	1
bs	1
bty	1
bv	1
by1	1
c113	1
c1183	1
c123	1
c126	1
cd	1
cit	1
cn3lt	1
commentary	1
cr	1
cr7	1
critical	1
ct13	1
ct3	1
d13yv	1
d1to	1
d1u	1
d5	1
d9i	1
db13	1
db19	1
dbb	1
